time_us,event_type,seq,board_time_us,reference_time_us,pps_status,note
11180000,IMU_SAMPLE,1118,11180000,,0,
11190000,IMU_SAMPLE,1119,11190000,,0,
11200000,IMU_SAMPLE,1120,11200000,,0,
11210000,IMU_SAMPLE,1121,11210000,,0,
11220000,IMU_SAMPLE,1122,11220000,,0,
11230000,IMU_SAMPLE,1123,11230000,,0,
11240000,IMU_SAMPLE,1124,11240000,,0,
11250000,IMU_SAMPLE,1125,11250000,,0,
11260000,IMU_SAMPLE,1126,11260000,,0,
11270000,IMU_SAMPLE,1127,11270000,,0,
11280000,IMU_SAMPLE,1128,11280000,,0,
11290000,IMU_SAMPLE,1129,11290000,,0,
11300000,IMU_SAMPLE,1130,11300000,,0,
11310000,IMU_SAMPLE,1131,11310000,,0,
11320000,IMU_SAMPLE,1132,11320000,,0,
11330000,IMU_SAMPLE,1133,11330000,,0,
11340000,IMU_SAMPLE,1134,11340000,,0,
11350000,IMU_SAMPLE,1135,11350000,,0,
11360000,IMU_SAMPLE,1136,11360000,,0,
11370000,IMU_SAMPLE,1137,11370000,,0,
11380000,IMU_SAMPLE,1138,11380000,,0,
11390000,IMU_SAMPLE,1139,11390000,,0,
11400000,IMU_SAMPLE,1140,11400000,,0,
11410000,IMU_SAMPLE,1141,11410000,,0,
11420000,IMU_SAMPLE,1142,11420000,,0,
11430000,IMU_SAMPLE,1143,11430000,,0,
11440000,IMU_SAMPLE,1144,11440000,,0,
11450000,IMU_SAMPLE,1145,11450000,,0,
11460000,IMU_SAMPLE,1146,11460000,,0,
11470000,IMU_SAMPLE,1147,11470000,,0,
11480000,IMU_SAMPLE,1148,11480000,,0,
11490000,IMU_SAMPLE,1149,11490000,,0,
11500000,IMU_SAMPLE,1150,11500000,,0,
11510000,IMU_SAMPLE,1151,11510000,,0,
11520000,IMU_SAMPLE,1152,11520000,,0,
11530000,IMU_SAMPLE,1153,11530000,,0,
11540000,IMU_SAMPLE,1154,11540000,,0,
11550000,IMU_SAMPLE,1155,11550000,,0,
11560000,IMU_SAMPLE,1156,11560000,,0,
11570000,IMU_SAMPLE,1157,11570000,,0,
11580000,IMU_SAMPLE,1158,11580000,,0,
11590000,IMU_SAMPLE,1159,11590000,,0,
11600000,IMU_SAMPLE,1160,11600000,,0,
11610000,IMU_SAMPLE,1161,11610000,,0,
11620000,IMU_SAMPLE,1162,11620000,,0,
11630000,IMU_SAMPLE,1163,11630000,,0,
11640000,IMU_SAMPLE,1164,11640000,,0,
11650000,IMU_SAMPLE,1165,11650000,,0,
11660000,IMU_SAMPLE,1166,11660000,,0,
11670000,IMU_SAMPLE,1167,11670000,,0,
11680000,IMU_SAMPLE,1168,11680000,,0,
11690000,IMU_SAMPLE,1169,11690000,,0,
11700000,IMU_SAMPLE,1170,11700000,,0,
11710000,IMU_SAMPLE,1171,11710000,,0,
11720000,IMU_SAMPLE,1172,11720000,,0,
11730000,IMU_SAMPLE,1173,11730000,,0,
11740000,IMU_SAMPLE,1174,11740000,,0,
11750000,IMU_SAMPLE,1175,11750000,,0,
11760000,IMU_SAMPLE,1176,11760000,,0,
11770000,IMU_SAMPLE,1177,11770000,,0,
11780000,IMU_SAMPLE,1178,11780000,,0,
11790000,IMU_SAMPLE,1179,11790000,,0,
11800000,IMU_SAMPLE,1180,11800000,,0,
11810000,IMU_SAMPLE,1181,11810000,,0,
11820000,IMU_SAMPLE,1182,11820000,,0,
11830000,IMU_SAMPLE,1183,11830000,,0,
11840000,IMU_SAMPLE,1184,11840000,,0,
11850000,IMU_SAMPLE,1185,11850000,,0,
11860000,IMU_SAMPLE,1186,11860000,,0,
11870000,IMU_SAMPLE,1187,11870000,,0,
11880000,IMU_SAMPLE,1188,11880000,,0,
11890000,IMU_SAMPLE,1189,11890000,,0,
11900000,IMU_SAMPLE,1190,11900000,,0,
11910000,IMU_SAMPLE,1191,11910000,,0,
11920000,IMU_SAMPLE,1192,11920000,,0,
11930000,IMU_SAMPLE,1193,11930000,,0,
11940000,IMU_SAMPLE,1194,11940000,,0,
11950000,IMU_SAMPLE,1195,11950000,,0,
11960000,IMU_SAMPLE,1196,11960000,,0,
11970000,IMU_SAMPLE,1197,11970000,,0,
11980000,IMU_SAMPLE,1198,11980000,,0,
11990000,IMU_SAMPLE,1199,11990000,,0,
12000000,PPS_EDGE,1200,12000000,12000460,1,
12010000,IMU_SAMPLE,1201,12010000,,0,
12020000,IMU_SAMPLE,1202,12020000,,0,
12030000,IMU_SAMPLE,1203,12030000,,0,
12040000,IMU_SAMPLE,1204,12040000,,0,
12050000,IMU_SAMPLE,1205,12050000,,0,
12060000,IMU_SAMPLE,1206,12060000,,0,
12070000,IMU_SAMPLE,1207,12070000,,0,
12080000,IMU_SAMPLE,1208,12080000,,0,
12090000,IMU_SAMPLE,1209,12090000,,0,
12100000,IMU_SAMPLE,1210,12100000,,0,
12110000,IMU_SAMPLE,1211,12110000,,0,
12120000,IMU_SAMPLE,1212,12120000,,0,
12130000,IMU_SAMPLE,1213,12130000,,0,
12140000,IMU_SAMPLE,1214,12140000,,0,
12150000,IMU_SAMPLE,1215,12150000,,0,
12160000,IMU_SAMPLE,1216,12160000,,0,
12170000,IMU_SAMPLE,1217,12170000,,0,
12180000,IMU_SAMPLE,1218,12180000,,0,
12190000,IMU_SAMPLE,1219,12190000,,0,
12200000,IMU_SAMPLE,1220,12200000,,0,
12210000,IMU_SAMPLE,1221,12210000,,0,
12220000,IMU_SAMPLE,1222,12220000,,0,
12230000,IMU_SAMPLE,1223,12230000,,0,
12240000,IMU_SAMPLE,1224,12240000,,0,
12250000,IMU_SAMPLE,1225,12250000,,0,
12260000,IMU_SAMPLE,1226,12260000,,0,
12270000,IMU_SAMPLE,1227,12270000,,0,
12280000,IMU_SAMPLE,1228,12280000,,0,
12290000,IMU_SAMPLE,1229,12290000,,0,
12300000,IMU_SAMPLE,1230,12300000,,0,
12310000,IMU_SAMPLE,1231,12310000,,0,
12320000,IMU_SAMPLE,1232,12320000,,0,
12330000,IMU_SAMPLE,1233,12330000,,0,
12340000,IMU_SAMPLE,1234,12340000,,0,
12350000,IMU_SAMPLE,1235,12350000,,0,
12360000,IMU_SAMPLE,1236,12360000,,0,
12370000,IMU_SAMPLE,1237,12370000,,0,
12380000,IMU_SAMPLE,1238,12380000,,0,
12390000,IMU_SAMPLE,1239,12390000,,0,
12400000,IMU_SAMPLE,1240,12400000,,0,
12410000,IMU_SAMPLE,1241,12410000,,0,
12420000,IMU_SAMPLE,1242,12420000,,0,
12430000,IMU_SAMPLE,1243,12430000,,0,
12440000,IMU_SAMPLE,1244,12440000,,0,
12450000,IMU_SAMPLE,1245,12450000,,0,
12460000,IMU_SAMPLE,1246,12460000,,0,
12470000,IMU_SAMPLE,1247,12470000,,0,
12480000,IMU_SAMPLE,1248,12480000,,0,
12490000,IMU_SAMPLE,1249,12490000,,0,
12500000,IMU_SAMPLE,1250,12500000,,0,
12510000,IMU_SAMPLE,1251,12510000,,0,
12520000,IMU_SAMPLE,1252,12520000,,0,
12530000,IMU_SAMPLE,1253,12530000,,0,
12540000,IMU_SAMPLE,1254,12540000,,0,
12550000,IMU_SAMPLE,1255,12550000,,0,
12560000,IMU_SAMPLE,1256,12560000,,0,
12570000,IMU_SAMPLE,1257,12570000,,0,
12580000,IMU_SAMPLE,1258,12580000,,0,
12590000,IMU_SAMPLE,1259,12590000,,0,
12600000,IMU_SAMPLE,1260,12600000,,0,
12610000,IMU_SAMPLE,1261,12610000,,0,
12620000,IMU_SAMPLE,1262,12620000,,0,
12630000,IMU_SAMPLE,1263,12630000,,0,
12640000,IMU_SAMPLE,1264,12640000,,0,
12650000,IMU_SAMPLE,1265,12650000,,0,
12660000,IMU_SAMPLE,1266,12660000,,0,
12670000,IMU_SAMPLE,1267,12670000,,0,
12680000,IMU_SAMPLE,1268,12680000,,0,
12690000,IMU_SAMPLE,1269,12690000,,0,
12700000,IMU_SAMPLE,1270,12700000,,0,
12710000,IMU_SAMPLE,1271,12710000,,0,
12720000,IMU_SAMPLE,1272,12720000,,0,
12730000,IMU_SAMPLE,1273,12730000,,0,
12740000,IMU_SAMPLE,1274,12740000,,0,
12750000,IMU_SAMPLE,1275,12750000,,0,
12760000,IMU_SAMPLE,1276,12760000,,0,
12770000,IMU_SAMPLE,1277,12770000,,0,
12780000,IMU_SAMPLE,1278,12780000,,0,
12790000,IMU_SAMPLE,1279,12790000,,0,
12800000,IMU_SAMPLE,1280,12800000,,0,
12810000,IMU_SAMPLE,1281,12810000,,0,
12820000,IMU_SAMPLE,1282,12820000,,0,
12830000,IMU_SAMPLE,1283,12830000,,0,
12840000,IMU_SAMPLE,1284,12840000,,0,
12850000,IMU_SAMPLE,1285,12850000,,0,
12860000,IMU_SAMPLE,1286,12860000,,0,
12870000,IMU_SAMPLE,1287,12870000,,0,
12880000,IMU_SAMPLE,1288,12880000,,0,
12890000,IMU_SAMPLE,1289,12890000,,0,
12900000,IMU_SAMPLE,1290,12900000,,0,
12910000,IMU_SAMPLE,1291,12910000,,0,
12920000,IMU_SAMPLE,1292,12920000,,0,
12930000,IMU_SAMPLE,1293,12930000,,0,
12940000,IMU_SAMPLE,1294,12940000,,0,
12950000,IMU_SAMPLE,1295,12950000,,0,
12960000,IMU_SAMPLE,1296,12960000,,0,
12970000,IMU_SAMPLE,1297,12970000,,0,
12980000,IMU_SAMPLE,1298,12980000,,0,
12990000,IMU_SAMPLE,1299,12990000,,0,
13000000,PPS_EDGE,1300,13000000,13000453,1,
13010000,IMU_SAMPLE,1301,13010000,,0,
13020000,IMU_SAMPLE,1302,13020000,,0,
13030000,IMU_SAMPLE,1303,13030000,,0,
13040000,IMU_SAMPLE,1304,13040000,,0,
13050000,IMU_SAMPLE,1305,13050000,,0,
13060000,IMU_SAMPLE,1306,13060000,,0,
13070000,IMU_SAMPLE,1307,13070000,,0,
13080000,IMU_SAMPLE,1308,13080000,,0,
13090000,IMU_SAMPLE,1309,13090000,,0,
13100000,IMU_SAMPLE,1310,13100000,,0,
13110000,IMU_SAMPLE,1311,13110000,,0,
13120000,IMU_SAMPLE,1312,13120000,,0,
13130000,IMU_SAMPLE,1313,13130000,,0,
13140000,IMU_SAMPLE,1314,13140000,,0,
13150000,IMU_SAMPLE,1315,13150000,,0,
13160000,IMU_SAMPLE,1316,13160000,,0,
13170000,IMU_SAMPLE,1317,13170000,,0,
13180000,IMU_SAMPLE,1318,13180000,,0,
13190000,IMU_SAMPLE,1319,13190000,,0,
13200000,IMU_SAMPLE,1320,13200000,,0,
13210000,IMU_SAMPLE,1321,13210000,,0,
13220000,IMU_SAMPLE,1322,13220000,,0,
13230000,IMU_SAMPLE,1323,13230000,,0,
13240000,IMU_SAMPLE,1324,13240000,,0,
13250000,IMU_SAMPLE,1325,13250000,,0,
13260000,IMU_SAMPLE,1326,13260000,,0,
13270000,IMU_SAMPLE,1327,13270000,,0,
13280000,IMU_SAMPLE,1328,13280000,,0,
13290000,IMU_SAMPLE,1329,13290000,,0,
13300000,IMU_SAMPLE,1330,13300000,,0,
13310000,IMU_SAMPLE,1331,13310000,,0,
13320000,IMU_SAMPLE,1332,13320000,,0,
13330000,IMU_SAMPLE,1333,13330000,,0,
13340000,IMU_SAMPLE,1334,13340000,,0,
13350000,IMU_SAMPLE,1335,13350000,,0,
13360000,IMU_SAMPLE,1336,13360000,,0,
13370000,IMU_SAMPLE,1337,13370000,,0,
13380000,IMU_SAMPLE,1338,13380000,,0,
13390000,IMU_SAMPLE,1339,13390000,,0,
13400000,IMU_SAMPLE,1340,13400000,,0,
13410000,IMU_SAMPLE,1341,13410000,,0,
13420000,IMU_SAMPLE,1342,13420000,,0,
13430000,IMU_SAMPLE,1343,13430000,,0,
13440000,IMU_SAMPLE,1344,13440000,,0,
13450000,IMU_SAMPLE,1345,13450000,,0,
13460000,IMU_SAMPLE,1346,13460000,,0,
13470000,IMU_SAMPLE,1347,13470000,,0,
13480000,IMU_SAMPLE,1348,13480000,,0,
13490000,IMU_SAMPLE,1349,13490000,,0,
13500000,IMU_SAMPLE,1350,13500000,,0,
13510000,IMU_SAMPLE,1351,13510000,,0,
13520000,IMU_SAMPLE,1352,13520000,,0,
13530000,IMU_SAMPLE,1353,13530000,,0,
13540000,IMU_SAMPLE,1354,13540000,,0,
13550000,IMU_SAMPLE,1355,13550000,,0,
13560000,IMU_SAMPLE,1356,13560000,,0,
13570000,IMU_SAMPLE,1357,13570000,,0,
13580000,IMU_SAMPLE,1358,13580000,,0,
13590000,IMU_SAMPLE,1359,13590000,,0,
13600000,IMU_SAMPLE,1360,13600000,,0,
13610000,IMU_SAMPLE,1361,13610000,,0,
13620000,IMU_SAMPLE,1362,13620000,,0,
13630000,IMU_SAMPLE,1363,13630000,,0,
13640000,IMU_SAMPLE,1364,13640000,,0,
13650000,IMU_SAMPLE,1365,13650000,,0,
13660000,IMU_SAMPLE,1366,13660000,,0,
13670000,IMU_SAMPLE,1367,13670000,,0,
13680000,IMU_SAMPLE,1368,13680000,,0,
13690000,IMU_SAMPLE,1369,13690000,,0,
13700000,IMU_SAMPLE,1370,13700000,,0,
13710000,IMU_SAMPLE,1371,13710000,,0,
13720000,IMU_SAMPLE,1372,13720000,,0,
13730000,IMU_SAMPLE,1373,13730000,,0,
13740000,IMU_SAMPLE,1374,13740000,,0,
13750000,IMU_SAMPLE,1375,13750000,,0,
13760000,IMU_SAMPLE,1376,13760000,,0,
13770000,IMU_SAMPLE,1377,13770000,,0,
13780000,IMU_SAMPLE,1378,13780000,,0,
13790000,IMU_SAMPLE,1379,13790000,,0,
13800000,IMU_SAMPLE,1380,13800000,,0,
13810000,IMU_SAMPLE,1381,13810000,,0,
13820000,IMU_SAMPLE,1382,13820000,,0,
13830000,IMU_SAMPLE,1383,13830000,,0,
13840000,IMU_SAMPLE,1384,13840000,,0,
13850000,IMU_SAMPLE,1385,13850000,,0,
13860000,IMU_SAMPLE,1386,13860000,,0,
13870000,IMU_SAMPLE,1387,13870000,,0,
13880000,IMU_SAMPLE,1388,13880000,,0,
13890000,IMU_SAMPLE,1389,13890000,,0,
13900000,IMU_SAMPLE,1390,13900000,,0,
13910000,IMU_SAMPLE,1391,13910000,,0,
13920000,IMU_SAMPLE,1392,13920000,,0,
13930000,IMU_SAMPLE,1393,13930000,,0,
13940000,IMU_SAMPLE,1394,13940000,,0,
13950000,IMU_SAMPLE,1395,13950000,,0,
13960000,IMU_SAMPLE,1396,13960000,,0,
13970000,IMU_SAMPLE,1397,13970000,,0,
13980000,IMU_SAMPLE,1398,13980000,,0,
13990000,IMU_SAMPLE,1399,13990000,,0,
14000000,PPS_EDGE,1400,14000000,14000474,1,
14010000,IMU_SAMPLE,1401,14010000,,0,
14020000,IMU_SAMPLE,1402,14020000,,0,
14030000,IMU_SAMPLE,1403,14030000,,0,
14040000,IMU_SAMPLE,1404,14040000,,0,
14050000,IMU_SAMPLE,1405,14050000,,0,
14060000,IMU_SAMPLE,1406,14060000,,0,
14070000,IMU_SAMPLE,1407,14070000,,0,
14080000,IMU_SAMPLE,1408,14080000,,0,
14090000,IMU_SAMPLE,1409,14090000,,0,
14100000,IMU_SAMPLE,1410,14100000,,0,
14110000,IMU_SAMPLE,1411,14110000,,0,
14120000,IMU_SAMPLE,1412,14120000,,0,
14130000,IMU_SAMPLE,1413,14130000,,0,
14140000,IMU_SAMPLE,1414,14140000,,0,
14150000,IMU_SAMPLE,1415,14150000,,0,
14160000,IMU_SAMPLE,1416,14160000,,0,
14170000,IMU_SAMPLE,1417,14170000,,0,
14180000,IMU_SAMPLE,1418,14180000,,0,
14190000,IMU_SAMPLE,1419,14190000,,0,
14200000,IMU_SAMPLE,1420,14200000,,0,
14210000,IMU_SAMPLE,1421,14210000,,0,
14220000,IMU_SAMPLE,1422,14220000,,0,
14230000,IMU_SAMPLE,1423,14230000,,0,
14240000,IMU_SAMPLE,1424,14240000,,0,
14250000,IMU_SAMPLE,1425,14250000,,0,
14260000,IMU_SAMPLE,1426,14260000,,0,
14270000,IMU_SAMPLE,1427,14270000,,0,
14280000,IMU_SAMPLE,1428,14280000,,0,
14290000,IMU_SAMPLE,1429,14290000,,0,
14300000,IMU_SAMPLE,1430,14300000,,0,
14310000,IMU_SAMPLE,1431,14310000,,0,
14320000,IMU_SAMPLE,1432,14320000,,0,
14330000,IMU_SAMPLE,1433,14330000,,0,
14340000,IMU_SAMPLE,1434,14340000,,0,
14350000,IMU_SAMPLE,1435,14350000,,0,
14360000,IMU_SAMPLE,1436,14360000,,0,
14370000,IMU_SAMPLE,1437,14370000,,0,
14380000,IMU_SAMPLE,1438,14380000,,0,
14390000,IMU_SAMPLE,1439,14390000,,0,
14400000,IMU_SAMPLE,1440,14400000,,0,
14410000,IMU_SAMPLE,1441,14410000,,0,
14420000,IMU_SAMPLE,1442,14420000,,0,
14430000,IMU_SAMPLE,1443,14430000,,0,
14440000,IMU_SAMPLE,1444,14440000,,0,
14450000,IMU_SAMPLE,1445,14450000,,0,
14460000,IMU_SAMPLE,1446,14460000,,0,
14470000,IMU_SAMPLE,1447,14470000,,0,
14480000,IMU_SAMPLE,1448,14480000,,0,
14490000,IMU_SAMPLE,1449,14490000,,0,
14500000,IMU_SAMPLE,1450,14500000,,0,
14510000,IMU_SAMPLE,1451,14510000,,0,
14520000,IMU_SAMPLE,1452,14520000,,0,
14530000,IMU_SAMPLE,1453,14530000,,0,
14540000,IMU_SAMPLE,1454,14540000,,0,
14550000,IMU_SAMPLE,1455,14550000,,0,
14560000,IMU_SAMPLE,1456,14560000,,0,
14570000,IMU_SAMPLE,1457,14570000,,0,
14580000,IMU_SAMPLE,1458,14580000,,0,
14590000,IMU_SAMPLE,1459,14590000,,0,
14600000,IMU_SAMPLE,1460,14600000,,0,
14610000,IMU_SAMPLE,1461,14610000,,0,
14620000,IMU_SAMPLE,1462,14620000,,0,
14630000,IMU_SAMPLE,1463,14630000,,0,
14640000,IMU_SAMPLE,1464,14640000,,0,
14650000,IMU_SAMPLE,1465,14650000,,0,
14660000,IMU_SAMPLE,1466,14660000,,0,
14670000,IMU_SAMPLE,1467,14670000,,0,
14680000,IMU_SAMPLE,1468,14680000,,0,
14690000,IMU_SAMPLE,1469,14690000,,0,
14700000,IMU_SAMPLE,1470,14700000,,0,
14710000,IMU_SAMPLE,1471,14710000,,0,
14720000,IMU_SAMPLE,1472,14720000,,0,
14730000,IMU_SAMPLE,1473,14730000,,0,
14740000,IMU_SAMPLE,1474,14740000,,0,
14750000,IMU_SAMPLE,1475,14750000,,0,
14760000,IMU_SAMPLE,1476,14760000,,0,
14770000,IMU_SAMPLE,1477,14770000,,0,
14780000,IMU_SAMPLE,1478,14780000,,0,
14790000,IMU_SAMPLE,1479,14790000,,0,
14800000,IMU_SAMPLE,1480,14800000,,0,
14810000,IMU_SAMPLE,1481,14810000,,0,
14820000,IMU_SAMPLE,1482,14820000,,0,
14830000,IMU_SAMPLE,1483,14830000,,0,
14840000,IMU_SAMPLE,1484,14840000,,0,
14850000,IMU_SAMPLE,1485,14850000,,0,
14860000,IMU_SAMPLE,1486,14860000,,0,
14870000,IMU_SAMPLE,1487,14870000,,0,
14880000,IMU_SAMPLE,1488,14880000,,0,
14890000,IMU_SAMPLE,1489,14890000,,0,
14900000,IMU_SAMPLE,1490,14900000,,0,
14910000,IMU_SAMPLE,1491,14910000,,0,
14920000,IMU_SAMPLE,1492,14920000,,0,
14930000,IMU_SAMPLE,1493,14930000,,0,
14940000,IMU_SAMPLE,1494,14940000,,0,
14950000,IMU_SAMPLE,1495,14950000,,0,
14960000,IMU_SAMPLE,1496,14960000,,0,
14970000,IMU_SAMPLE,1497,14970000,,0,
14980000,IMU_SAMPLE,1498,14980000,,0,
14990000,IMU_SAMPLE,1499,14990000,,0,
15000000,PPS_EDGE,1500,15000000,15000501,1,
15010000,IMU_SAMPLE,1501,15010000,,0,
15020000,IMU_SAMPLE,1502,15020000,,0,
15030000,IMU_SAMPLE,1503,15030000,,0,
15040000,IMU_SAMPLE,1504,15040000,,0,
15050000,IMU_SAMPLE,1505,15050000,,0,
15060000,IMU_SAMPLE,1506,15060000,,0,
15070000,IMU_SAMPLE,1507,15070000,,0,
15080000,IMU_SAMPLE,1508,15080000,,0,
15090000,IMU_SAMPLE,1509,15090000,,0,
15100000,IMU_SAMPLE,1510,15100000,,0,
15110000,IMU_SAMPLE,1511,15110000,,0,
15120000,IMU_SAMPLE,1512,15120000,,0,
15130000,IMU_SAMPLE,1513,15130000,,0,
15140000,IMU_SAMPLE,1514,15140000,,0,
15150000,IMU_SAMPLE,1515,15150000,,0,
15160000,IMU_SAMPLE,1516,15160000,,0,
15170000,IMU_SAMPLE,1517,15170000,,0,
15180000,IMU_SAMPLE,1518,15180000,,0,
15190000,IMU_SAMPLE,1519,15190000,,0,
15200000,IMU_SAMPLE,1520,15200000,,0,
15210000,IMU_SAMPLE,1521,15210000,,0,
15220000,IMU_SAMPLE,1522,15220000,,0,
15230000,IMU_SAMPLE,1523,15230000,,0,
15240000,IMU_SAMPLE,1524,15240000,,0,
15250000,IMU_SAMPLE,1525,15250000,,0,
15260000,IMU_SAMPLE,1526,15260000,,0,
15270000,IMU_SAMPLE,1527,15270000,,0,
15280000,IMU_SAMPLE,1528,15280000,,0,
15290000,IMU_SAMPLE,1529,15290000,,0,
15300000,IMU_SAMPLE,1530,15300000,,0,
15310000,IMU_SAMPLE,1531,15310000,,0,
15320000,IMU_SAMPLE,1532,15320000,,0,
15330000,IMU_SAMPLE,1533,15330000,,0,
15340000,IMU_SAMPLE,1534,15340000,,0,
15350000,IMU_SAMPLE,1535,15350000,,0,
15360000,IMU_SAMPLE,1536,15360000,,0,
15370000,IMU_SAMPLE,1537,15370000,,0,
15380000,IMU_SAMPLE,1538,15380000,,0,
15390000,IMU_SAMPLE,1539,15390000,,0,
15400000,IMU_SAMPLE,1540,15400000,,0,
15410000,IMU_SAMPLE,1541,15410000,,0,
15420000,IMU_SAMPLE,1542,15420000,,0,
15430000,IMU_SAMPLE,1543,15430000,,0,
15440000,IMU_SAMPLE,1544,15440000,,0,
15450000,IMU_SAMPLE,1545,15450000,,0,
15460000,IMU_SAMPLE,1546,15460000,,0,
15470000,IMU_SAMPLE,1547,15470000,,0,
15480000,IMU_SAMPLE,1548,15480000,,0,
15490000,IMU_SAMPLE,1549,15490000,,0,
15500000,IMU_SAMPLE,1550,15500000,,0,
15510000,IMU_SAMPLE,1551,15510000,,0,
15520000,IMU_SAMPLE,1552,15520000,,0,
15530000,IMU_SAMPLE,1553,15530000,,0,
15540000,IMU_SAMPLE,1554,15540000,,0,
15550000,IMU_SAMPLE,1555,15550000,,0,
15560000,IMU_SAMPLE,1556,15560000,,0,
15570000,IMU_SAMPLE,1557,15570000,,0,
15580000,IMU_SAMPLE,1558,15580000,,0,
15590000,IMU_SAMPLE,1559,15590000,,0,
15600000,IMU_SAMPLE,1560,15600000,,0,
15610000,IMU_SAMPLE,1561,15610000,,0,
15620000,IMU_SAMPLE,1562,15620000,,0,
15630000,IMU_SAMPLE,1563,15630000,,0,
15640000,IMU_SAMPLE,1564,15640000,,0,
15650000,IMU_SAMPLE,1565,15650000,,0,
15660000,IMU_SAMPLE,1566,15660000,,0,
15670000,IMU_SAMPLE,1567,15670000,,0,
15680000,IMU_SAMPLE,1568,15680000,,0,
15690000,IMU_SAMPLE,1569,15690000,,0,
15700000,IMU_SAMPLE,1570,15700000,,0,
15710000,IMU_SAMPLE,1571,15710000,,0,
15720000,IMU_SAMPLE,1572,15720000,,0,
15730000,IMU_SAMPLE,1573,15730000,,0,
15740000,IMU_SAMPLE,1574,15740000,,0,
15750000,IMU_SAMPLE,1575,15750000,,0,
15760000,IMU_SAMPLE,1576,15760000,,0,
15770000,IMU_SAMPLE,1577,15770000,,0,
15780000,IMU_SAMPLE,1578,15780000,,0,
15790000,IMU_SAMPLE,1579,15790000,,0,
15800000,IMU_SAMPLE,1580,15800000,,0,
15810000,IMU_SAMPLE,1581,15810000,,0,
15820000,IMU_SAMPLE,1582,15820000,,0,
15830000,IMU_SAMPLE,1583,15830000,,0,
15840000,IMU_SAMPLE,1584,15840000,,0,
15850000,IMU_SAMPLE,1585,15850000,,0,
15860000,IMU_SAMPLE,1586,15860000,,0,
15870000,IMU_SAMPLE,1587,15870000,,0,
15880000,IMU_SAMPLE,1588,15880000,,0,
15890000,IMU_SAMPLE,1589,15890000,,0,
15900000,IMU_SAMPLE,1590,15900000,,0,
15910000,IMU_SAMPLE,1591,15910000,,0,
15920000,IMU_SAMPLE,1592,15920000,,0,
15930000,IMU_SAMPLE,1593,15930000,,0,
15940000,IMU_SAMPLE,1594,15940000,,0,
15950000,IMU_SAMPLE,1595,15950000,,0,
15960000,IMU_SAMPLE,1596,15960000,,0,
15970000,IMU_SAMPLE,1597,15970000,,0,
15980000,IMU_SAMPLE,1598,15980000,,0,
15990000,IMU_SAMPLE,1599,15990000,,0,
16000000,PPS_EDGE,1600,16000000,16000501,1,
16010000,IMU_SAMPLE,1601,16010000,,0,
16020000,IMU_SAMPLE,1602,16020000,,0,
16030000,IMU_SAMPLE,1603,16030000,,0,
16040000,IMU_SAMPLE,1604,16040000,,0,
16050000,IMU_SAMPLE,1605,16050000,,0,
16060000,IMU_SAMPLE,1606,16060000,,0,
16070000,IMU_SAMPLE,1607,16070000,,0,
16080000,IMU_SAMPLE,1608,16080000,,0,
16090000,IMU_SAMPLE,1609,16090000,,0,
16100000,IMU_SAMPLE,1610,16100000,,0,
16110000,IMU_SAMPLE,1611,16110000,,0,
16120000,IMU_SAMPLE,1612,16120000,,0,
16130000,IMU_SAMPLE,1613,16130000,,0,
16140000,IMU_SAMPLE,1614,16140000,,0,
16150000,IMU_SAMPLE,1615,16150000,,0,
16160000,IMU_SAMPLE,1616,16160000,,0,
16170000,IMU_SAMPLE,1617,16170000,,0,
16180000,IMU_SAMPLE,1618,16180000,,0,
16190000,IMU_SAMPLE,1619,16190000,,0,
16200000,IMU_SAMPLE,1620,16200000,,0,
16210000,IMU_SAMPLE,1621,16210000,,0,
16220000,IMU_SAMPLE,1622,16220000,,0,
16230000,IMU_SAMPLE,1623,16230000,,0,
16240000,IMU_SAMPLE,1624,16240000,,0,
16250000,IMU_SAMPLE,1625,16250000,,0,
16260000,IMU_SAMPLE,1626,16260000,,0,
16270000,IMU_SAMPLE,1627,16270000,,0,
16280000,IMU_SAMPLE,1628,16280000,,0,
16290000,IMU_SAMPLE,1629,16290000,,0,
16300000,IMU_SAMPLE,1630,16300000,,0,
16310000,IMU_SAMPLE,1631,16310000,,0,
16320000,IMU_SAMPLE,1632,16320000,,0,
16330000,IMU_SAMPLE,1633,16330000,,0,
16340000,IMU_SAMPLE,1634,16340000,,0,
16350000,IMU_SAMPLE,1635,16350000,,0,
16360000,IMU_SAMPLE,1636,16360000,,0,
16370000,IMU_SAMPLE,1637,16370000,,0,
16380000,IMU_SAMPLE,1638,16380000,,0,
16390000,IMU_SAMPLE,1639,16390000,,0,
16400000,IMU_SAMPLE,1640,16400000,,0,
16410000,IMU_SAMPLE,1641,16410000,,0,
16420000,IMU_SAMPLE,1642,16420000,,0,
16430000,IMU_SAMPLE,1643,16430000,,0,
16440000,IMU_SAMPLE,1644,16440000,,0,
16450000,IMU_SAMPLE,1645,16450000,,0,
16460000,IMU_SAMPLE,1646,16460000,,0,
16470000,IMU_SAMPLE,1647,16470000,,0,
16480000,IMU_SAMPLE,1648,16480000,,0,
16490000,IMU_SAMPLE,1649,16490000,,0,
16500000,IMU_SAMPLE,1650,16500000,,0,
16510000,IMU_SAMPLE,1651,16510000,,0,
16520000,IMU_SAMPLE,1652,16520000,,0,
16530000,IMU_SAMPLE,1653,16530000,,0,
16540000,IMU_SAMPLE,1654,16540000,,0,
